XNSE/IRB_UADJ,IRB Infrastructure Developers Ltd (IRB) Unadjusted Stock Prices
XNSE/E5KARURVYSYA_UADJ,Karur Vysya Bank Ltd. (E5KARURVYSYA) Unadjusted Stock Prices
XNSE/KRITIIND_UADJ,Kriti Industries (India) Ltd. (KRITIIND) Unadjusted Stock Prices
XNSE/SPMLINFRA_UADJ,SPML Infra Ltd. (SPMLINFRA) Unadjusted Stock Prices
XNSE/W1CHOLADBS_UADJ,Cholamandalam Investment and Finance Company Ltd. (W1CHOLADBS) Unadjusted Stock Prices
XNSE/N8RECLTD_UADJ,Rural Electrification Corporation Ltd (N8RECLTD) Unadjusted Stock Prices
XNSE/ITGIRRESORTS_UADJ,GIR Natureview Resorts Ltd. (ITGIRRESORTS) Unadjusted Stock Prices
XNSE/EMAMILTD_UADJ,Emami Ltd. (EMAMILTD) Unadjusted Stock Prices
XNSE/AVTNPL_UADJ,AVT Natural Products Ltd. (AVTNPL) Unadjusted Stock Prices
XNSE/MCDHOLDING_UADJ,McDowell Holdings Ltd (MCDHOLDING) Unadjusted Stock Prices
XNSE/MANAKINDST_UADJ,Manaksia Industries Ltd. (MANAKINDST) Unadjusted Stock Prices
XNSE/MFBSLFTPDAG_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLFTPDAG) Unadjusted Stock Prices
XNSE/KIRLOSBROS_UADJ,Kirloskar Brothers Ltd. (KIRLOSBROS) Unadjusted Stock Prices
XNSE/N3SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N3SRTRANSFIN) Unadjusted Stock Prices
XNSE/ZUARIGLOB_UADJ,Zuari Global Ltd (ZUARIGLOB) Unadjusted Stock Prices
XNSE/WELSPUNIND_UADJ,Welspun India Ltd. (WELSPUNIND) Unadjusted Stock Prices
XNSE/MFUFTFGR17P4_UADJ,UTI Asset Management Company Ltd (MFUFTFGR17P4) Unadjusted Stock Prices
XNSE/CEBBCO_UADJ,Commercial Engineers & Body Builders Co Limited (CEBBCO) Unadjusted Stock Prices
XNSE/N3L_TFINANCE_UADJ,L&T Finance Limited. (N3L.TFINANCE) Unadjusted Stock Prices
XNSE/CINELINE_UADJ,Cineline India Ltd (CINELINE) Unadjusted Stock Prices
XNSE/N9RECLTD_UADJ,Rural Electrification Corporation Ltd (N9RECLTD) Unadjusted Stock Prices
XNSE/ESSDEE_UADJ,Ess Dee Aluminium Ltd. (ESSDEE) Unadjusted Stock Prices
XNSE/TCI_UADJ,Transport Corporation of India Ltd. (TCI) Unadjusted Stock Prices
XNSE/KOHINOOR_UADJ,Kohinoor Foods Ltd. (KOHINOOR) Unadjusted Stock Prices
XNSE/QNIFTY_UADJ,Quantum Asset Management Co Pvt Ltd (QNIFTY) Unadjusted Stock Prices
XNSE/LYCOS_UADJ,Lycos Internet Ltd. (LYCOS) Unadjusted Stock Prices
XNSE/N2IRFC_UADJ,Indian Railway Finance Corp (N2IRFC) Unadjusted Stock Prices
XNSE/HIRAFERRO_UADJ,Hira Ferro Alloys Ltd (HIRAFERRO) Unadjusted Stock Prices
XNSE/SUPER_UADJ,Super Sales India Ltd. (SUPER) Unadjusted Stock Prices
XNSE/HOCL_UADJ,Hindustan Organic Chemicals Ltd. (HOCL) Unadjusted Stock Prices
XNSE/THERMAX_UADJ,Thermax Ltd. (THERMAX) Unadjusted Stock Prices
XNSE/TATAINVEST_UADJ,Tata Investment Corporation Ltd. (TATAINVEST) Unadjusted Stock Prices
XNSE/DCHL_UADJ,Deccan Chronicle Holdings Ltd. (DCHL) Unadjusted Stock Prices
XNSE/SREEL_UADJ,Sreeleathers Ltd (SREEL) Unadjusted Stock Prices
XNSE/OPTOCIRCUI_UADJ,Opto Circuits (India) Ltd. (OPTOCIRCUI) Unadjusted Stock Prices
XNSE/IBULHSGFIN_UADJ,Indiabulls Housing Finance Limited (IBULHSGFIN) Unadjusted Stock Prices
XNSE/IOC_UADJ,Indian Oil Corporation Ltd. (IOC) Unadjusted Stock Prices
XNSE/GTL_UADJ,GTL Ltd. (GTL) Unadjusted Stock Prices
XNSE/SHARDACROP_UADJ,Sharda Cropchem Ltd. (SHARDACROP) Unadjusted Stock Prices
XNSE/ASTRAMICRO_UADJ,Astra Microwave Products Ltd. (ASTRAMICRO) Unadjusted Stock Prices
XNSE/E1WWIL_UADJ,Siti Cable Network Ltd. (E1WWIL) Unadjusted Stock Prices
XNSE/VAKRANGEE_UADJ,Vakrangee Ltd (VAKRANGEE) Unadjusted Stock Prices
XNSE/SUPREMEIND_UADJ,Supreme Industries Ltd. (SUPREMEIND) Unadjusted Stock Prices
XNSE/SCHNEIDER_UADJ,Schneider Electric Infrastructure Ltd (SCHNEIDER) Unadjusted Stock Prices
XNSE/NIITTECH_UADJ,NIIT Technologies Ltd. (NIITTECH) Unadjusted Stock Prices
XNSE/W2HDFC_UADJ,Housing Development Finance Corporation Ltd. (W2HDFC) Unadjusted Stock Prices
XNSE/AMARAJABAT_UADJ,Amara Raja Batteries Ltd. (AMARAJABAT) Unadjusted Stock Prices
XNSE/RAMCOCEM_UADJ,Ramco Cements Ltd (RAMCOCEM) Unadjusted Stock Prices
XNSE/N2RECLTD_UADJ,Rural Electrification Corporation Ltd (N2RECLTD) Unadjusted Stock Prices
XNSE/BPCL_UADJ,Bharat Petroleum Corporation Ltd. (BPCL) Unadjusted Stock Prices
XNSE/IDBI_UADJ,IDBI Bank Ltd (IDBI) Unadjusted Stock Prices
XNSE/3IINFOTECH_UADJ,3i Infotech Ltd. (3IINFOTECH) Unadjusted Stock Prices
XNSE/SUPERSPIN_UADJ,Super Spinning Mills Ltd. (SUPERSPIN) Unadjusted Stock Prices
XNSE/SUDAR_UADJ,Sudar Industries Ltd (SUDAR) Unadjusted Stock Prices
XNSE/MFUTRGESSDDP_UADJ,UTI Asset Management Company Ltd (MFUTRGESSDDP) Unadjusted Stock Prices
XNSE/LT_UADJ,Larsen & Toubro Ltd. (LT) Unadjusted Stock Prices
XNSE/NTSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NTSRTRANSFIN) Unadjusted Stock Prices
XNSE/TAINWALCHM_UADJ,Tainwala Chemicals & Plastics (I) Ltd. (TAINWALCHM) Unadjusted Stock Prices
XNSE/CROMPGREAV_UADJ,CG Power & Industrial Solutions Ltd. (CROMPGREAV) Unadjusted Stock Prices
XNSE/BASML_UADJ,Bannari Amman Spinning Mills Ltd. (BASML) Unadjusted Stock Prices
XNSE/KOPRAN_UADJ,Kopran Ltd. (KOPRAN) Unadjusted Stock Prices
XNSE/GRINDWELL_UADJ,Grindwell Norton Ltd. (GRINDWELL) Unadjusted Stock Prices
XNSE/DISHTV_UADJ,Dish TV India Ltd (DISHTV) Unadjusted Stock Prices
XNSE/MFFTFTF12CGR_UADJ,Franklin Templeton Asset Management (India) Private Limited (MFFTFTF12CGR) Unadjusted Stock Prices
XNSE/ADVANIHOTR_UADJ,Advani Hotels & Resorts (India) Ltd. (ADVANIHOTR) Unadjusted Stock Prices
XNSE/KOTAKNIFTY_UADJ,Kotak Mahindra Asset Management Company Ltd (KOTAKNIFTY) Unadjusted Stock Prices
XNSE/THIRUSUGAR_UADJ,Thiru Arooran Sugars Ltd. (THIRUSUGAR) Unadjusted Stock Prices
XNSE/KITPLYIND_UADJ,Kitply Industries Ltd. (KITPLYIND) Unadjusted Stock Prices
XNSE/ULTRACEMCO_UADJ,UltraTech Cement Ltd. (ULTRACEMCO) Unadjusted Stock Prices
XNSE/HEXAWARE_UADJ,Hexaware Technologies Ltd. (HEXAWARE) Unadjusted Stock Prices
XNSE/DHFL_UADJ,Dewan Housing Finance Corporation Ltd. (DHFL) Unadjusted Stock Prices
XNSE/CEATLTD_UADJ,Ceat Ltd. (CEATLTD) Unadjusted Stock Prices
XNSE/SITICABLE_UADJ,Siti Networks Ltd. (SITICABLE) Unadjusted Stock Prices
XNSE/EMAMIINFRA_UADJ,Emami Infrastructure Ltd (EMAMIINFRA) Unadjusted Stock Prices
XNSE/GRAVITA_UADJ,Gravita India Limited (GRAVITA) Unadjusted Stock Prices
XNSE/AQUA_UADJ,Aqua Logistics Limited (AQUA) Unadjusted Stock Prices
XNSE/IDEA_UADJ,Idea Cellular Ltd. (IDEA) Unadjusted Stock Prices
XNSE/NARMDCHEMA_UADJ,Narmada Chematur Petrochemicals Ltd. (NARMDCHEMA) Unadjusted Stock Prices
XNSE/PATSPINLTD_UADJ,Patspin India Ltd. (PATSPINLTD) Unadjusted Stock Prices
XNSE/GODREJIND_UADJ,Godrej Industries Ltd. (GODREJIND) Unadjusted Stock Prices
XNSE/E1OUDHSUG_UADJ,Oudh Sugar Mills Ltd. (E1OUDHSUG) Unadjusted Stock Prices
XNSE/W1GUJNRECOKE_UADJ,Gujarat NRE Coke Ltd (W1GUJNRECOKE) Unadjusted Stock Prices
XNSE/ARROWTEX_UADJ,Arrow Textile Ltd (ARROWTEX) Unadjusted Stock Prices
XNSE/L_TFH_UADJ,L&T Finance Holdings Ltd (L&TFH) Unadjusted Stock Prices
XNSE/BINANIIND_UADJ,Binani Industries Ltd. (BINANIIND) Unadjusted Stock Prices
XNSE/MAHINDUGIN_UADJ,Mahindra Ugine Steel Co. Ltd. (MAHINDUGIN) Unadjusted Stock Prices
XNSE/PNC_UADJ,Pritish Nandy Communications Ltd. (PNC) Unadjusted Stock Prices
XNSE/INDLMETER_UADJ,IMP Powers Ltd (INDLMETER) Unadjusted Stock Prices
XNSE/LIQUIDBEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (LIQUIDBEES) Unadjusted Stock Prices
XNSE/IMPAL_UADJ,India Motor Parts & Accessories Ltd. (IMPAL) Unadjusted Stock Prices
XNSE/E1BHUSANSTL_UADJ,Bhushan Steel Ltd (E1BHUSANSTL) Unadjusted Stock Prices
XNSE/HEIDELBERG_UADJ,HeidelbergCement India Ltd (HEIDELBERG) Unadjusted Stock Prices
XNSE/PTC_UADJ,PTC India Ltd. (PTC) Unadjusted Stock Prices
XNSE/NILKAMAL_UADJ,Nilkamal Ltd. (NILKAMAL) Unadjusted Stock Prices
XNSE/MFRELDUALDPA_UADJ,Reliance Capital Asset Management Ltd (MFRELDUALDPA) Unadjusted Stock Prices
XNSE/SAREGAMA_UADJ,Saregama India Ltd. (SAREGAMA) Unadjusted Stock Prices
XNSE/UTTAMSUGAR_UADJ,Uttam Sugar Mills Ltd. (UTTAMSUGAR) Unadjusted Stock Prices
XNSE/KILITCH_UADJ,Kilitch Drugs (India) Ltd. (KILITCH) Unadjusted Stock Prices
XNSE/WARTSILA_UADJ,Wartsila India Ltd. (WARTSILA) Unadjusted Stock Prices
XNSE/HCC_UADJ,Hindustan Construction Co. Ltd. (HCC) Unadjusted Stock Prices
XNSE/GAEL_UADJ,Gujarat Ambuja Exports Ltd. (GAEL) Unadjusted Stock Prices
XNSE/PNBGILTS_UADJ,PNB Gilts Ltd. (PNBGILTS) Unadjusted Stock Prices
XNSE/BERGEPAINT_UADJ,Berger Paints India Ltd. (BERGEPAINT) Unadjusted Stock Prices
XNSE/AUTOAXLES_UADJ,Automotive Axles Ltd. (AUTOAXLES) Unadjusted Stock Prices
XNSE/N7SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N7SRTRANSFIN) Unadjusted Stock Prices
XNSE/N7IIFLFIN_UADJ,India Infoline Finance Ltd (N7IIFLFIN) Unadjusted Stock Prices
XNSE/MORARJEE_UADJ,Morarjee Textiles Ltd. (MORARJEE) Unadjusted Stock Prices
XNSE/ALPHAGEO_UADJ,Alphageo (India) Ltd. (ALPHAGEO) Unadjusted Stock Prices
XNSE/IBP_UADJ,IBP Co. Ltd. (IBP) Unadjusted Stock Prices
XNSE/NIRVIKARA_UADJ,Balkrishna Paper Mills Ltd. (NIRVIKARA) Unadjusted Stock Prices
XNSE/Y2SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (Y2SRTRANSFIN) Unadjusted Stock Prices
XNSE/RELBANK_UADJ,Reliance Nippon Life Asset Management Ltd. (RELBANK) Unadjusted Stock Prices
XNSE/RPGLIFE_UADJ,RPG Life Sciences Ltd (RPGLIFE) Unadjusted Stock Prices
XNSE/SUNDRMBRAK_UADJ,Sundaram Brake Linings Ltd. (SUNDRMBRAK) Unadjusted Stock Prices
XNSE/SANWARIA_UADJ,Sanwaria Consumer Ltd. (SANWARIA) Unadjusted Stock Prices
XNSE/ANTGRAPHIC_UADJ,Antarctica Ltd. (ANTGRAPHIC) Unadjusted Stock Prices
XNSE/PFRL_UADJ,Aditya Birla Fashion & Retail Ltd. (PFRL) Unadjusted Stock Prices
XNSE/Y1SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (Y1SRTRANSFIN) Unadjusted Stock Prices
XNSE/SOUISPAT_UADJ,Southern Ispat & Energy Ltd (SOUISPAT) Unadjusted Stock Prices
XNSE/EIDPARRY_UADJ,E.I.D.-Parry (India) Ltd. (EIDPARRY) Unadjusted Stock Prices
XNSE/PANORAMUNI_UADJ,Panoramic Universal Ltd (PANORAMUNI) Unadjusted Stock Prices
XNSE/NAHARSPING_UADJ,Nahar Spinning Mills Ltd. (NAHARSPING) Unadjusted Stock Prices
XNSE/CIPLA_UADJ,Cipla Ltd. (CIPLA) Unadjusted Stock Prices
XNSE/SATIN_UADJ,Satin Creditcare Network Ltd (SATIN) Unadjusted Stock Prices
XNSE/COALINDIA_UADJ,Coal India Limited (COALINDIA) Unadjusted Stock Prices
XNSE/PRAENG_UADJ,Prajay Engineers Syndicate Ltd. (PRAENG) Unadjusted Stock Prices
XNSE/DRREDDY_UADJ,Dr. Reddy`s Laboratories Ltd. (DRREDDY) Unadjusted Stock Prices
XNSE/MUTHOOTFIN_UADJ,Muthoot Finance Ltd. (MUTHOOTFIN) Unadjusted Stock Prices
XNSE/ANDHRABANK_UADJ,Andhra Bank (ANDHRABANK) Unadjusted Stock Prices
XNSE/NFL_UADJ,National Fertilizers Ltd. (NFL) Unadjusted Stock Prices
XNSE/MFDWSFMP47DG_UADJ,Deutsche Asset Management (India) Pvt Ltd (MFDWSFMP47DG) Unadjusted Stock Prices
XNSE/NARECLTD_UADJ,Rural Electrification Corporation Ltd (NARECLTD) Unadjusted Stock Prices
XNSE/RAMCOSYS_UADJ,Ramco Systems Ltd. (RAMCOSYS) Unadjusted Stock Prices
XNSE/SHILPAMED_UADJ,Shilpa Medicare Ltd. (SHILPAMED) Unadjusted Stock Prices
XNSE/N7SHRIRAMCIT_UADJ,Shriram City Union Finance Ltd. (N7SHRIRAMCIT) Unadjusted Stock Prices
XNSE/SORILHOLD_UADJ,Soril Holdings & Ventures Ltd. (SORILHOLD) Unadjusted Stock Prices
XNSE/ONGC_UADJ,Oil & Natural Gas Corporation Ltd. (ONGC) Unadjusted Stock Prices
XNSE/ARVINDREM_UADJ,Arvind Remedies Ltd. (ARVINDREM) Unadjusted Stock Prices
XNSE/MSPL_UADJ,MSP Steel & Power Ltd. (MSPL) Unadjusted Stock Prices
XNSE/SHARONBIO_UADJ,Sharon Bio-Medicine Ltd. (SHARONBIO) Unadjusted Stock Prices
XNSE/BVCL_UADJ,Barak Valley Cements Ltd. (BVCL) Unadjusted Stock Prices
XNSE/GMDCLTD_UADJ,Gujarat Mineral Development Corporation Ltd. (GMDCLTD) Unadjusted Stock Prices
XNSE/MFDWSFTF96GR_UADJ,Deutsche Asset Management (India) Pvt Ltd (MFDWSFTF96GR) Unadjusted Stock Prices
XNSE/PFS_UADJ,PTC India Financial Services Ltd. (PFS) Unadjusted Stock Prices
XNSE/PRICOL_UADJ,Pricol Ltd (PRICOL) Unadjusted Stock Prices
XNSE/N3SBIN_UADJ,State Bank of India (N3SBIN) Unadjusted Stock Prices
XNSE/SALONACOT_UADJ,Salona Cotspin Ltd. (SALONACOT) Unadjusted Stock Prices
XNSE/RANKLIN_UADJ,Ranklin Solutions Ltd (RANKLIN) Unadjusted Stock Prices
XNSE/MANAKCOAT_UADJ,Manaksia Coated Metals & Industries Ltd. (MANAKCOAT) Unadjusted Stock Prices
XNSE/STERTOOLS_UADJ,Sterling Tools Ltd. (STERTOOLS) Unadjusted Stock Prices
XNSE/JEYPORE_UADJ,Jeypore Sugar Co. Ltd. (JEYPORE) Unadjusted Stock Prices
XNSE/ESSARSHPNG_UADJ,Essar Shipping Ltd (ESSARSHPNG) Unadjusted Stock Prices
XNSE/JPINFRATEC_UADJ,Jaypee Infratech Ltd (JPINFRATEC) Unadjusted Stock Prices
XNSE/N6NTPC_UADJ,NTPC Ltd. (N6NTPC) Unadjusted Stock Prices
XNSE/HIL_UADJ,HIL Ltd (HIL) Unadjusted Stock Prices
XNSE/TORNTPOWER_UADJ,Torrent Power Ltd. (TORNTPOWER) Unadjusted Stock Prices
XNSE/SYNGENE_UADJ,Syngene International Ltd. (SYNGENE) Unadjusted Stock Prices
XNSE/VINATIORGA_UADJ,Vinati Organics Ltd. (VINATIORGA) Unadjusted Stock Prices
XNSE/RSWM_UADJ,RSWM Ltd. (RSWM) Unadjusted Stock Prices
XNSE/E2ICICIBANK_UADJ,ICICI Bank Ltd. (E2ICICIBANK) Unadjusted Stock Prices
XNSE/ESSARPORTS_UADJ,Essar Ports Ltd (ESSARPORTS) Unadjusted Stock Prices
XNSE/FIEMIND_UADJ,Fiem Industries Ltd. (FIEMIND) Unadjusted Stock Prices
XNSE/ALANKIT_UADJ,Alankit Ltd. (ALANKIT) Unadjusted Stock Prices
XNSE/SIMPLEX_UADJ,Simplex Projects Ltd. (SIMPLEX) Unadjusted Stock Prices
XNSE/BRABOURNE_UADJ,Brabourne Enterprises Ltd (BRABOURNE) Unadjusted Stock Prices
XNSE/MANGCHEFER_UADJ,Mangalore Chemicals & Fertilisers Ltd. (MANGCHEFER) Unadjusted Stock Prices
XNSE/RELMEDIA_UADJ,Reliance MediaWorks Ltd (RELMEDIA) Unadjusted Stock Prices
XNSE/HIKAL_UADJ,Hikal Ltd. (HIKAL) Unadjusted Stock Prices
XNSE/BANG_UADJ,Bang Overseas Ltd (BANG) Unadjusted Stock Prices
XNSE/CESC_UADJ,CESC Ltd. (CESC) Unadjusted Stock Prices
XNSE/MFIPRU_8484_UADJ,ICICI Prudential Asset Management Company Ltd. (MFIPRU.8484) Unadjusted Stock Prices
XNSE/SAKTHIFIN_UADJ,Sakthi Finance Ltd. (SAKTHIFIN) Unadjusted Stock Prices
XNSE/N6HUDCO_UADJ,Housing & Urban Development Corporation. (N6HUDCO) Unadjusted Stock Prices
XNSE/NISRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NISRTRANSFIN) Unadjusted Stock Prices
XNSE/KERNEX_UADJ,Kernex Microsystems (India) Ltd. (KERNEX) Unadjusted Stock Prices
XNSE/SPECIALITY_UADJ,Speciality Restaurants Ltd (SPECIALITY) Unadjusted Stock Prices
XNSE/DISHMAN_UADJ,Dishman Pharmaceuticals & Chemicals Ltd. (DISHMAN) Unadjusted Stock Prices
XNSE/AEGISCHEM_UADJ,Aegis Logistics Ltd. (AEGISCHEM) Unadjusted Stock Prices
XNSE/COLPAL_UADJ,Colgate-Palmolive (India) Ltd. (COLPAL) Unadjusted Stock Prices
XNSE/BYKE_UADJ,Byke Hospitality Ltd (BYKE) Unadjusted Stock Prices
XNSE/GLODYNE_UADJ,Glodyne Technoserve Ltd (GLODYNE) Unadjusted Stock Prices
XNSE/PANCARBON_UADJ,Panasonic Carbon India Co. Ltd. (PANCARBON) Unadjusted Stock Prices
XNSE/ADLABS_UADJ,Adlabs Entertainment Limited (ADLABS) Unadjusted Stock Prices
XNSE/BAJAJHIND_UADJ,Bajaj Hindusthan Sugar Ltd. (BAJAJHIND) Unadjusted Stock Prices
XNSE/N6SBIN_UADJ,State Bank of India (N6SBIN) Unadjusted Stock Prices
XNSE/MFH37027ARG4_UADJ,HDFC Asset Management Company Ltd. (MFH37027ARG4) Unadjusted Stock Prices
XNSE/MARKSANS_UADJ,Marksans Pharma Ltd . (MARKSANS) Unadjusted Stock Prices
XNSE/DTIL_UADJ,Dhunseri Tea & Industries Ltd (DTIL) Unadjusted Stock Prices
XNSE/HSIL_UADJ,HSIL Ltd (HSIL) Unadjusted Stock Prices
XNSE/N4MUTHOOTFIN_UADJ,Muthoot Finance Ltd. (N4MUTHOOTFIN) Unadjusted Stock Prices
XNSE/EUROTEXIND_UADJ,Eurotex Industries & Exports Ltd. (EUROTEXIND) Unadjusted Stock Prices
XNSE/OBEROIRLTY_UADJ,Oberoi Realty Limited (OBEROIRLTY) Unadjusted Stock Prices
XNSE/SAMINDUS_UADJ,Sam Industries Ltd. (SAMINDUS) Unadjusted Stock Prices
XNSE/N1IRFC_UADJ,Indian Railway Finance Corp (N1IRFC) Unadjusted Stock Prices
XNSE/N5IIFLFIN_UADJ,India Infoline Finance Ltd (N5IIFLFIN) Unadjusted Stock Prices
XNSE/NECLIFE_UADJ,Nectar Lifesciences Ltd. (NECLIFE) Unadjusted Stock Prices
XNSE/N6IRFC_UADJ,Indian Railway Finance Corp (N6IRFC) Unadjusted Stock Prices
XNSE/KTIL_UADJ,Kesar Terminals & Infrastructure Ltd. (KTIL) Unadjusted Stock Prices
XNSE/AUROPHARMA_UADJ,Aurobindo Pharma Ltd. (AUROPHARMA) Unadjusted Stock Prices
XNSE/CYBERTECH_UADJ,Cybertech Systems & Software Ltd. (CYBERTECH) Unadjusted Stock Prices
XNSE/N4HUDCO_UADJ,Housing & Urban Development Corporation. (N4HUDCO) Unadjusted Stock Prices
XNSE/FACT_UADJ,Fertilisers & Chemicals Travancore Ltd. (FACT) Unadjusted Stock Prices
XNSE/GLENMARK_UADJ,Glenmark Pharmaceuticals Ltd. (GLENMARK) Unadjusted Stock Prices
XNSE/CORDSCABLE_UADJ,Cords Cable Industries Ltd (CORDSCABLE) Unadjusted Stock Prices
XNSE/ORBTEXP_UADJ,Orbit Exports Ltd. (ORBTEXP) Unadjusted Stock Prices
XNSE/MAWANA_UADJ,Mawana Sugars Ltd. (MAWANA) Unadjusted Stock Prices
XNSE/REVATHI_UADJ,Revathi Equipment Ltd. (REVATHI) Unadjusted Stock Prices
XNSE/MANJEERA_UADJ,Manjeera Constructions Ltd (MANJEERA) Unadjusted Stock Prices
XNSE/TRIGYN_UADJ,Trigyn Technologies Ltd. (TRIGYN) Unadjusted Stock Prices
XNSE/INGVYSYABK_UADJ,Ing Vysya Bank Ltd. (INGVYSYABK) Unadjusted Stock Prices
XNSE/SAIL_UADJ,Steel Authority of India Ltd. (SAIL) Unadjusted Stock Prices
XNSE/BAJFINANCE_UADJ,Bajaj Finance Ltd (BAJFINANCE) Unadjusted Stock Prices
XNSE/SONATSOFTW_UADJ,Sonata Software Ltd. (SONATSOFTW) Unadjusted Stock Prices
XNSE/JMA_UADJ,Jullundur Motor Agency (Delhi) Ltd. (JMA) Unadjusted Stock Prices
XNSE/VIVIDHA_UADJ,Visagar Polytex Ltd (VIVIDHA) Unadjusted Stock Prices
XNSE/PETRONENGG_UADJ,Petron Engineering Construction Ltd. (PETRONENGG) Unadjusted Stock Prices
XNSE/KSERASERA_UADJ,KSS Ltd (KSERASERA) Unadjusted Stock Prices
XNSE/HINDZINC_UADJ,Hindustan Zinc Ltd. (HINDZINC) Unadjusted Stock Prices
XNSE/AUSTRAL_UADJ,Greenearth Resources & Projects Ltd. (AUSTRAL) Unadjusted Stock Prices
XNSE/MFSC3RG_UADJ,Sundaram Asset Management Company Limited (MFSC3RG) Unadjusted Stock Prices
XNSE/ASAHISONG_UADJ,Asahi Songwon Colors Ltd. (ASAHISONG) Unadjusted Stock Prices
XNSE/DALMIAREF_UADJ,Dalmia Refractories Ltd. (DALMIAREF) Unadjusted Stock Prices
XNSE/TCIDEVELOP_UADJ,TCI Developers Ltd. (TCIDEVELOP) Unadjusted Stock Prices
XNSE/AUSOMENT_UADJ,Ausom Enterprise Ltd (AUSOMENT) Unadjusted Stock Prices
XNSE/BFUTILITIE_UADJ,BF Utilities Ltd. (BFUTILITIE) Unadjusted Stock Prices
XNSE/JBMA_UADJ,JBM Auto Ltd (JBMA) Unadjusted Stock Prices
XNSE/MFIPRU8490_UADJ,ICICI Prudential Asset Management Company Ltd. (MFIPRU8490) Unadjusted Stock Prices
XNSE/ORIENTBELL_UADJ,Orient Bell Ltd (ORIENTBELL) Unadjusted Stock Prices
XNSE/SKMEGGPROD_UADJ,SKM Egg Products Export (India) Ltd. (SKMEGGPROD) Unadjusted Stock Prices
XNSE/RSYSTEMS_UADJ,R Systems International Ltd. (RSYSTEMS) Unadjusted Stock Prices
XNSE/ELECTHERM_UADJ,Electrotherm (India) Ltd. (ELECTHERM) Unadjusted Stock Prices
XNSE/PANCHSHEEL_UADJ,Panchsheel Organics Ltd. (PANCHSHEEL) Unadjusted Stock Prices
XNSE/SUNFLAG_UADJ,Sunflag Iron & Steel Co. Ltd. (SUNFLAG) Unadjusted Stock Prices
XNSE/MFRSDFSA27GR_UADJ,SBI Funds Management Private Limited (MFRSDFSA27GR) Unadjusted Stock Prices
XNSE/MTNL_UADJ,Mahanagar Telephone Nigam Ltd. (MTNL) Unadjusted Stock Prices
XNSE/M50_UADJ,Motilal Oswal Asset Management Company Limited (M50) Unadjusted Stock Prices
XNSE/NMSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NMSRTRANSFIN) Unadjusted Stock Prices
XNSE/N1NHBTF2023_UADJ,National Housing Bank (N1NHBTF2023) Unadjusted Stock Prices
XNSE/DONEAR_UADJ,Donear Industries Ltd. (DONEAR) Unadjusted Stock Prices
XNSE/BALPHARMA_UADJ,Bal Pharma Ltd. (BALPHARMA) Unadjusted Stock Prices
XNSE/HILTON_UADJ,Hilton Metal Forging Ltd. (HILTON) Unadjusted Stock Prices
XNSE/WYETH_UADJ,Wyeth Ltd. (WYETH) Unadjusted Stock Prices
XNSE/MFBSLRGES1RD_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLRGES1RD) Unadjusted Stock Prices
XNSE/ORGINFO_UADJ,ORG Informatics Ltd. (ORGINFO) Unadjusted Stock Prices
XNSE/PIIND_UADJ,PI Industries Ltd. (PIIND) Unadjusted Stock Prices
XNSE/FLFL_UADJ,Future Lifestyle Fashions Ltd (FLFL) Unadjusted Stock Prices
XNSE/PENINLAND_UADJ,Peninsula Land Ltd. (PENINLAND) Unadjusted Stock Prices
XNSE/GENUSPAPER_UADJ,Genus Paper & Boards Ltd. (GENUSPAPER) Unadjusted Stock Prices
XNSE/UNITECH_UADJ,Unitech Ltd. (UNITECH) Unadjusted Stock Prices
XNSE/AGARIND_UADJ,Agarwal Industrial Corporation Ltd (AGARIND) Unadjusted Stock Prices
XNSE/MCX_UADJ,Multi Commodity Exchange of India Ltd (MCX) Unadjusted Stock Prices
XNSE/NIFTYBEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (NIFTYBEES) Unadjusted Stock Prices
XNSE/INFRABEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (INFRABEES) Unadjusted Stock Prices
XNSE/N9MUTHOOTFIN_UADJ,Muthoot Finance Ltd. (N9MUTHOOTFIN) Unadjusted Stock Prices
XNSE/TNPL_UADJ,Tamil Nadu Newsprint & Papers Ltd. (TNPL) Unadjusted Stock Prices
XNSE/E4KARURVYSYA_UADJ,Karur Vysya Bank Ltd. (E4KARURVYSYA) Unadjusted Stock Prices
XNSE/PURVA_UADJ,Puravankara Ltd. (PURVA) Unadjusted Stock Prices
XNSE/STARPAPER_UADJ,Star Paper Mills Ltd. (STARPAPER) Unadjusted Stock Prices
XNSE/TRENT_UADJ,Trent Ltd. (TRENT) Unadjusted Stock Prices
XNSE/MOHITIND_UADJ,Mohit Industries Ltd. (MOHITIND) Unadjusted Stock Prices
